account5/device1/$GPRMC,183201,A,6958.08168,N,2056.87450,E,32.073434,332.299988,211214,,*14
account5/device1/$GPRMC,183203,A,6958.09712,N,2056.85753,E,31.101512,338.700012,211214,,*19
account5/device1/$GPRMC,183205,A,6958.11255,N,2056.84285,E,29.643628,344.500000,211214,,*17
account5/device1/$GPRMC,183207,A,6958.13086,N,2056.83435,E,33.045356,352.799988,211214,,*1A
account5/device1/$GPRMC,183208,A,6958.14024,N,2056.83165,E,33.531317,355.500000,211214,,*15
account5/device1/$GPRMC,183210,A,6958.15940,N,2056.84104,E,34.017279,5.400000,211214,,*1E
account5/device1/$GPRMC,183212,A,6958.17980,N,2056.84747,E,34.989201,5.900000,211214,,*1F
account5/device1/$GPRMC,183214,A,6958.20291,N,2056.84886,E,37.419006,3.800000,211214,,*11
account5/device1/$GPRMC,183216,A,6958.22269,N,2056.85931,E,35.961123,5.900000,211214,,*1B
account5/device1/$GPRMC,183218,A,6958.24271,N,2056.86562,E,36.447084,5.400000,211214,,*18
account5/device1/$GPRMC,183220,A,6958.26268,N,2056.86757,E,36.933045,4.900000,211214,,*12
account5/device1/$GPRMC,183222,A,6958.28258,N,2056.87336,E,36.447084,6.200000,211214,,*15
account5/device1/$GPRMC,183224,A,6958.30275,N,2056.87924,E,35.475162,6.600000,211214,,*13
account5/device1/$GPRMC,183226,A,6958.32108,N,2056.88691,E,35.961123,6.700000,211214,,*18
account5/device1/$GPRMC,183228,A,6958.34041,N,2056.89040,E,35.961123,5.200000,211214,,*11
account5/device1/$GPRMC,183230,A,6958.36265,N,2056.89390,E,37.419006,2.600000,211214,,*15
account5/device1/$GPRMC,183232,A,6958.38480,N,2056.89003,E,36.933045,357.200012,211214,,*1A
account5/device1/$GPRMC,183234,A,6958.40260,N,2056.88573,E,35.475162,353.500000,211214,,*10
account5/device1/$GPRMC,183236,A,6958.42317,N,2056.87706,E,35.961123,352.299988,211214,,*1C
account5/device1/$GPRMC,183238,A,6958.44404,N,2056.86923,E,36.447084,351.600006,211214,,*17
account5/device1/$GPRMC,183240,A,6958.46349,N,2056.86072,E,35.961123,351.200012,211214,,*1E
account5/device1/$GPRMC,183242,A,6958.48342,N,2056.85103,E,34.017279,351.299988,211214,,*12
account5/device1/$GPRMC,183244,A,6958.50113,N,2056.84197,E,33.531317,351.000000,211214,,*13
account5/device1/$GPRMC,183246,A,6958.51918,N,2056.83671,E,31.587473,351.500000,211214,,*14
account5/device1/$GPRMC,183248,A,6958.53665,N,2056.82969,E,31.587473,352.500000,211214,,*19
account5/device1/$GPRMC,183250,A,6958.55368,N,2056.82296,E,30.615551,351.600006,211214,,*1B
account5/device1/$GPRMC,183252,A,6958.57023,N,2056.81859,E,30.129590,352.600006,211214,,*1B
account5/device1/$GPRMC,183254,A,6958.58616,N,2056.80879,E,29.157667,348.200012,211214,,*11
account5/device1/$GPRMC,183256,A,6958.60064,N,2056.79472,E,27.213823,340.000000,211214,,*10
account5/device1/$GPRMC,183301,A,6958.63460,N,2056.73066,E,30.129590,325.200012,211214,,*10
account5/device1/$GPRMC,183303,A,6958.64496,N,2056.70922,E,27.699784,322.100006,211214,,*1A
account5/device1/$GPRMC,183305,A,6958.65537,N,2056.65115,E,33.531317,303.500000,211214,,*14
account5/device1/$GPRMC,183307,A,6958.66526,N,2056.60452,E,34.017279,301.399994,211214,,*19
account5/device1/$GPRMC,183309,A,6958.67684,N,2056.55651,E,34.017279,303.700012,211214,,*1B
account5/device1/$GPRMC,183311,A,6958.68725,N,2056.51057,E,33.045356,304.399994,211214,,*1B
account5/device1/$GPRMC,183313,A,6958.69780,N,2056.46664,E,32.559395,304.200012,211214,,*17
account5/device1/$GPRMC,183315,A,6958.70719,N,2056.42402,E,32.073434,304.200012,211214,,*1E
account5/device1/$GPRMC,183317,A,6958.71630,N,2056.38680,E,30.129590,303.799988,211214,,*19
account5/device1/$GPRMC,183319,A,6958.72596,N,2056.35350,E,29.157667,306.000000,211214,,*1F
account5/device1/$GPRMC,183321,A,6958.73181,N,2056.30460,E,29.643628,299.200012,211214,,*19
account5/device1/$GPRMC,183323,A,6958.74369,N,2056.26835,E,30.615551,304.799988,211214,,*1F
account5/device1/$GPRMC,183325,A,6958.75244,N,2056.23187,E,31.101512,308.399994,211214,,*12
account5/device1/$GPRMC,183327,A,6958.76423,N,2056.19777,E,28.671706,315.600006,211214,,*10
account5/device1/$GPRMC,183329,A,6958.77638,N,2056.17511,E,28.671706,329.299988,211214,,*1F
account5/device1/$GPRMC,183331,A,6958.79129,N,2056.15466,E,29.157667,341.500000,211214,,*18
account5/device1/$GPRMC,183333,A,6958.80727,N,2056.13481,E,29.643628,342.600006,211214,,*14
account5/device1/$GPRMC,183335,A,6958.82146,N,2056.12134,E,27.213823,335.700012,211214,,*15
account5/device1/$GPRMC,183337,A,6958.83669,N,2056.09958,E,29.157667,334.799988,211214,,*1C
account5/device1/$GPRMC,183339,A,6958.85054,N,2056.06458,E,31.587473,317.200012,211214,,*17
account5/device1/$GPRMC,183341,A,6958.86248,N,2056.03183,E,32.073434,313.100006,211214,,*1E
account5/device1/$GPRMC,183343,A,6958.87538,N,2055.98602,E,32.559395,310.399994,211214,,*10
account5/device1/$GPRMC,183345,A,6958.88638,N,2055.94451,E,30.129590,312.500000,211214,,*10
account5/device1/$GPRMC,183347,A,6958.89811,N,2055.90350,E,30.615551,318.700012,211214,,*1A
account5/device1/$GPRMC,183349,A,6958.91070,N,2055.87761,E,29.157667,329.100006,211214,,*1C
account5/device1/$GPRMC,183351,A,6958.92476,N,2055.85723,E,30.615551,333.899994,211214,,*1F
account5/device1/$GPRMC,183353,A,6958.93965,N,2055.83672,E,30.615551,334.899994,211214,,*17
account5/device1/$GPRMC,183355,A,6958.95512,N,2055.81610,E,31.587473,334.799988,211214,,*17
account5/device1/$GPRMC,183357,A,6958.97029,N,2055.79597,E,30.615551,334.100006,211214,,*10
account5/device1/$GPRMC,183359,A,6958.98487,N,2055.77137,E,30.615551,330.799988,211214,,*1C
account5/device1/$GPRMC,183401,A,6958.99924,N,2055.74079,E,32.073434,323.600006,211214,,*11
account5/device1/$GPRMC,183403,A,6959.01287,N,2055.70475,E,33.045356,317.899994,211214,,*11
account5/device1/$GPRMC,183405,A,6959.02663,N,2055.66705,E,34.017279,316.799988,211214,,*16
account5/device1/$GPRMC,183407,A,6959.04058,N,2055.62965,E,34.503240,317.299988,211214,,*1E
account5/device1/$GPRMC,183409,A,6959.05443,N,2055.59141,E,34.503240,317.399994,211214,,*15
account5/device1/$GPRMC,183411,A,6959.06909,N,2055.55534,E,34.989201,320.899994,211214,,*12
account5/device1/$GPRMC,183413,A,6959.08458,N,2055.52058,E,35.475162,323.799988,211214,,*17
account5/device1/$GPRMC,183415,A,6959.10096,N,2055.48792,E,35.475162,324.700012,211214,,*19
account5/device1/$GPRMC,183417,A,6959.11699,N,2055.45490,E,35.961123,324.700012,211214,,*12
account5/device1/$GPRMC,183419,A,6959.13314,N,2055.42187,E,35.961123,324.500000,211214,,*1B
account5/device1/$GPRMC,183421,A,6959.14953,N,2055.38849,E,35.961123,324.899994,211214,,*11
account5/device1/$GPRMC,183423,A,6959.16539,N,2055.35483,E,35.475162,324.600006,211214,,*17
account5/device1/$GPRMC,183425,A,6959.18177,N,2055.32118,E,35.475162,324.700012,211214,,*15
account5/device1/$GPRMC,183427,A,6959.19831,N,2055.28835,E,35.475162,325.600006,211214,,*15
account5/device1/$GPRMC,183429,A,6959.21446,N,2055.25433,E,35.961123,324.700012,211214,,*13
